,logFC,logCPM,F,PValue,FDR
ENSG00000102575,1.4189086998565648,6.166993866496185,64.56829061682357,2.2102290547380342e-14,7.438638065973093e-14
ENSG00000102580,0.1253164117362416,6.901540129236191,2.4743664816859603,0.11677893286625346,0.13874129650334033
ENSG00000102595,-0.14541220488069595,4.710839309653431,4.655985110645804,0.03174568807556142,0.04039830007655662
ENSG00000102606,-0.2378353496499409,6.225448897477114,10.697159955813857,0.0011990993625503657,0.0017645360022294238
ENSG00000102678,0.6592785816744209,0.20947032880180586,5.761037304333113,0.01700537006338916,0.022295850148318183
ENSG00000102683,-4.826557859669181,2.001617070094389,165.6978834132198,1.7326924672026358e-30,2.0729121205516372e-29
ENSG00000102699,-0.08950021990400217,6.36428586332401,1.1433195866806176,0.2858187813049702,0.32037677686258464
ENSG00000102710,0.20824263975135288,5.575241336986097,4.943636205913674,0.026937883771967635,0.03456470792918567
ENSG00000102738,-0.23871930546956616,4.148646864875757,17.615250579480875,3.57470705589798e-05,5.9933154521865264e-05
ENSG00000102743,0.7643424743727496,4.118116153482306,90.15589226310455,7.534080998931955e-19,3.543254039210982e-18
ENSG00000102753,-0.012708455766036518,5.879313221167407,0.020896450477071137,0.8851592830415776,0.8976405137802733
ENSG00000102755,-0.566535712268718,6.083372752964853,24.930137781574924,1.0146594861497887e-06,1.9279664395401787e-06
ENSG00000102760,-0.9861397865065112,5.099662608870551,64.60878544792222,2.173281378649902e-14,7.316922668234518e-14
ENSG00000102763,-0.7422518714901402,5.321407029320695,58.218229911476975,3.198198181372895e-13,9.8782801112474e-13
ENSG00000102780,-0.09750634613510623,4.645429056570492,0.7924640515292687,0.3740754461665937,0.4107361578314231
ENSG00000102781,-1.0478966924363973,4.522790945361795,125.73798256518539,1.4190661639041983e-24,1.0089398554693765e-23
ENSG00000102786,0.07395466345382298,5.50456629854435,0.5872429271802524,0.44409487470884235,0.4812314593289663
ENSG00000102796,-0.7454048194104835,2.540137454037627,52.73810849895164,3.3608470377575226e-12,9.616599657081548e-12
ENSG00000102802,-1.9510688674471441,4.378899836934762,84.54673257047112,6.765775890969194e-18,2.968400830249483e-17
ENSG00000102804,-0.7304359498739609,8.013511405957397,68.706805540995,3.972228142613267e-15,1.4046273456642489e-14
ENSG00000102805,-0.5030663135575082,3.286543678522936,48.42058781688823,2.198906176997969e-11,5.922982800876552e-11
ENSG00000102837,-0.34732762349121754,6.870101294080493,0.49318618193444735,0.4830587958806245,0.5198685711753553
ENSG00000102854,5.431282439418291,5.100781778739303,125.55052548932213,1.5526291426113276e-24,1.1022252216282922e-23
ENSG00000102858,0.7453021367253886,6.420856525476885,130.48509957680068,2.6654146156534076e-25,2.010511815171564e-24
ENSG00000102870,0.13670800796121482,5.68911564502862,3.7890364177991205,0.05253045947188339,0.06527558889319161
ENSG00000102871,0.5270165468184316,4.122938885022556,26.822859776573473,4.1166773002422885e-07,8.04785664790701e-07
ENSG00000102878,-0.12305679056030888,2.9590999183344175,0.7542331836264798,0.38583993138391515,0.4224876077149282
ENSG00000102879,1.7463953240675387,5.610858708998268,106.63227541406803,1.453174397630206e-21,8.192013283475195e-21
ENSG00000102882,-0.355326184181347,6.467751684086382,23.09488974116947,2.450119446012675e-06,4.518668855014401e-06
ENSG00000102886,-0.3210155345940535,2.2084794514285173,2.346639000495311,0.12662043753830746,0.149710753179185
ENSG00000102890,0.4481462533990026,4.754938218571334,8.634860157191202,0.003556158755419268,0.004999369413396354
ENSG00000102893,-0.4387026329057873,6.600147286781988,24.855432927177226,1.0513528686784523e-06,1.9948500549384456e-06
ENSG00000102897,-0.5736104611211024,4.980425176885253,53.76124399850838,2.1549252159333085e-12,6.250185607683719e-12
ENSG00000102898,1.1129875640589475,6.5144592631477805,181.88931066921108,1.1267891726193392e-32,1.62575854466119e-31
ENSG00000102900,1.1580245793049961,5.688125276083043,286.28789048959834,1.857921991645848e-45,9.094576785807778e-44
ENSG00000102901,0.25149832216568396,4.128797476181685,8.205208792125836,0.004474351425095226,0.006235812573440832
ENSG00000102904,-0.4598304457032359,0.6679004786666038,13.654706468333925,0.0002617865605359539,0.0004079969074397234
ENSG00000102908,-1.0302720714991167,5.8367255055174265,57.487269961845875,4.3695932143169117e-13,1.3350820835704563e-12
ENSG00000102910,-0.33672646165951686,7.06769945058113,12.921144247863344,0.00038016501411477013,0.0005852231496609934
ENSG00000102921,-0.13293381898297688,6.061824110460266,7.264377137521031,0.007433661583332693,0.010143912861908926
ENSG00000102924,-2.0061131632543154,0.41465079143263367,51.30826009214842,6.288950236869001e-12,1.7604353365151713e-11
ENSG00000102934,-0.9333632223575187,3.5064907854301737,43.48548609263737,1.9487936056563584e-10,4.899232539952708e-10
ENSG00000102935,-1.6226289746213667,3.8765534356750972,101.6536712819422,9.364350893414076e-21,4.988717873388883e-20
ENSG00000102962,0.9325315299567144,3.0282501224986484,21.94647223943442,4.272901058817187e-06,7.727921162474377e-06
ENSG00000102967,-0.039377390964809446,3.6794035357972383,0.28460477803983125,0.594097300028648,0.626778685016683
ENSG00000102970,2.7681672858187034,0.3126919753795796,116.0745356741416,4.3994426780393017e-23,2.7792290079951655e-22
ENSG00000102974,0.001943264328226269,6.254632852814899,0.0018804644401224232,0.9654402086196644,0.9694322017494955
ENSG00000102977,0.31091179774995253,4.16568378445529,17.091713607917345,4.637152004001254e-05,7.687747612626957e-05
ENSG00000102978,0.15453430088571668,5.910023922179896,6.3543743269967266,0.01223203715822862,0.016303860775658777
ENSG00000102981,0.36126815666833045,2.2005477421546003,9.316574441021833,0.002476340729763908,0.0035393331274062006
ENSG00000102984,0.14472260232793133,1.6040685776257502,3.9297279538446412,0.048362422740844346,0.060393277870378556
ENSG00000102996,0.8509245852375086,5.327064499724942,34.34949154234319,1.2216627239966646e-08,2.6827799502071202e-08
ENSG00000103005,0.8336531253380887,5.55713859890853,156.84980537597613,3.4478146771919034e-29,3.6219486881354717e-28
ENSG00000103018,0.022546513396036374,6.07020610651482,0.14357640654774187,0.7050214389962892,0.7330921363394101
ENSG00000103021,-0.0752222216767004,3.5166786707552027,0.5661952609027501,0.45237001730616455,0.48946111292720584
ENSG00000103024,0.6999609345422872,5.325766685255803,28.423373853325025,1.9315058147426968e-07,3.865285448402578e-07
ENSG00000103034,-0.23009486705329987,3.4151460570897236,1.951514402913344,0.16346593572343002,0.1903150197430059
ENSG00000103035,0.48865582932978724,4.694875953626798,35.97688924283654,5.7844285973703995e-09,1.3025413095162464e-08
ENSG00000103037,0.1585021903913819,4.001425605885148,4.089066784985171,0.0440562876016956,0.05528916254121517
ENSG00000103042,0.6714147704477154,4.545331329506032,106.09176812496689,1.7715261357222024e-21,9.917894374811216e-21
ENSG00000103043,0.5155797891035655,5.505190386777073,80.37385933913556,3.52055395667438e-17,1.4577245003510683e-16
ENSG00000103044,-2.7325994607100386,4.343336644690101,153.0943539706145,1.2122005728543008e-28,1.2186526081614284e-27
ENSG00000103047,-0.5622439217135669,3.6749020775592203,74.89125215741615,3.1847650078240964e-16,1.2250960888974034e-15
ENSG00000103051,0.23122217421072455,5.915039952206161,11.608619483777497,0.0007468850873680585,0.0011203276310520877
ENSG00000103056,-0.06680956697612149,2.731826494682338,0.14746742276978475,0.701242182485443,0.7295942938641623
ENSG00000103061,-0.08284348747023884,2.0184080575843177,1.5167647494754035,0.21908444416224485,0.25020827101873916
ENSG00000103064,0.10570933341215258,3.2923887076140406,0.8326639696609265,0.3622426442233968,0.39882096115952054
ENSG00000103066,0.6075293242595036,4.535949446465319,56.85277145540462,5.721772797299569e-13,1.7318133625235454e-12
ENSG00000103067,0.8891163447998995,5.604354687742338,41.292863775467566,5.196334753033715e-10,1.2648563335977275e-09
ENSG00000103089,1.4909347867494438,2.7382592518837225,34.73495817975352,1.0244020200164499e-08,2.2609782108671503e-08
ENSG00000103091,-0.07123903687558493,5.1289406594576565,1.280630586700661,0.2586931887135377,0.2919666788842613
ENSG00000103111,-0.13119912831230313,5.446916997339942,4.916856640983694,0.027351440463603938,0.03506647824675557
ENSG00000103121,1.1681218671546783,3.4888597638864955,164.05842209921127,3.289969401245657e-30,3.8258170294709285e-29
ENSG00000103126,0.985828216621032,5.545185097793984,163.08519785412815,4.483337572717065e-30,5.130595426697454e-29
ENSG00000103145,0.4460055476364566,5.6783191762244565,13.725304444518029,0.0002522274985000079,0.00039368964895255827
ENSG00000103148,0.3838563593706563,5.6910345568387966,34.184702294226774,1.3174838298956393e-08,2.8857479366543935e-08
ENSG00000103150,-0.9454727235674948,4.027419449090537,119.75670754689135,1.2003815893452007e-23,7.934229529574375e-23
ENSG00000103152,0.49411098715136226,3.963915509100588,33.62583620955338,1.7052205272537065e-08,3.692209198600864e-08
ENSG00000103154,-0.34935989844119647,-0.6786806766750848,4.022948586361803,0.04579743813806536,0.057335718783053304
ENSG00000103160,-0.01752262514812844,5.177659410365279,0.06383334671041027,0.8007111432720134,0.821085696081348
ENSG00000103168,0.18099693425533828,4.8574561460390955,5.505949183373433,0.01960790396608954,0.02552727120113544
ENSG00000103174,0.4752716686854578,3.692683618437325,33.96172470979579,1.4605257399769746e-08,3.1837690384506236e-08
ENSG00000103175,1.2893155481184735,1.7726884335137412,36.78821026324367,4.009193029268803e-09,9.142426884670408e-09
ENSG00000103184,-1.0319637953808751,0.38412196097686324,22.652593589633177,3.0461179000488938e-06,5.571142274355855e-06
ENSG00000103187,1.6712396678663948,7.257208668666819,158.15370202381285,2.2572873748096025e-29,2.4217333763100965e-28
ENSG00000103194,0.3961592873621796,6.361669733180824,36.717796286713615,4.12245403438126e-09,9.386966389295566e-09
ENSG00000103196,0.36926039287918144,6.350672235052524,7.7650818499876335,0.005669129351195437,0.007829754763128995
ENSG00000103197,-0.09785999525926609,6.51227293411251,2.4118061785587215,0.12148650051117593,0.14394095001004173
ENSG00000103199,0.11487776588940037,4.09072733172835,2.6271696402020344,0.10610833397392418,0.1267565154908585
ENSG00000103202,0.8030689319735681,6.755159269464741,54.98190860073021,1.2752809867665147e-12,3.757126070828275e-12
ENSG00000103222,0.7598917617483817,6.189998909196509,84.94178206526855,5.770890545530848e-18,2.546245453300645e-17
ENSG00000103226,0.27184804653082445,2.6585836597561103,3.269505484387665,0.07158978459448115,0.08750538515702726
ENSG00000103227,0.10114298772275694,4.203763628873187,1.187446506071326,0.2767271872037589,0.3108754384814111
ENSG00000103241,0.759153953076591,-0.23235262965756565,20.104833530832575,1.0517632017505808e-05,1.8466591652144706e-05
ENSG00000103245,0.8943956666714927,4.635207781019962,75.13283119976549,2.885375028950164e-16,1.1142839253684246e-15
ENSG00000103248,0.20880822464069101,4.12925040270665,11.051211312039163,0.0009972237542800102,0.0014795752583735547
ENSG00000103249,0.4638631663088879,5.739266649068037,36.15906367591116,5.32168986749994e-09,1.2019601260101628e-08
ENSG00000103253,2.794463036913715,3.0059769090787305,200.715682685876,3.796190000050362e-35,7.021261801280092e-34
ENSG00000103254,1.1909237630253529,3.342811663805871,66.96400735373169,8.182811208873363e-15,2.8366775453230074e-14
ENSG00000103257,3.8568546711554776,7.191522241406357,332.1334120851042,2.3773744761249877e-50,1.852271888710881e-48
ENSG00000103260,1.2192354716334142,5.113010097598884,42.88604550639562,2.545975441254407e-10,6.346779732837777e-10
ENSG00000103264,-0.6647083163897997,5.252743677509201,92.06535655992388,3.596758981095481e-19,1.7187783334399285e-18
ENSG00000103266,0.35307868870254455,4.393097847358141,10.936423394955016,0.0010585728750902037,0.0015657894198188738
ENSG00000103269,1.2511933105823532,1.351381255495907,49.843350075209585,1.1925016686240702e-11,3.269587786158576e-11
ENSG00000103274,0.26780122259088585,3.1306490245959804,12.549454679575469,0.00045999931140441614,0.0007038241325824462
ENSG00000103275,0.3916599366758494,6.219502659140228,41.571923144836106,4.5818519913892506e-10,1.120680842210433e-09
ENSG00000103313,0.9109751948450013,-0.36328074913400044,33.29656600806633,2.0013148807291044e-08,4.3088758727407634e-08
ENSG00000103316,1.3619113913770282,1.8739745873831914,16.051200185452714,7.803760501096542e-05,0.00012683400053020794
ENSG00000103319,-0.564134844614096,6.1978868042292525,52.02343823792228,4.567094044187793e-12,1.2918563677435386e-11
ENSG00000103326,1.143025079031443,4.934933796587488,179.08845245262364,2.707290225127739e-32,3.7666383868797316e-31
ENSG00000103335,0.2985502174297434,6.960726203808143,9.315442814824001,0.0024774043482751083,0.0035405826894219085
ENSG00000103342,0.34193396267807236,7.733771968192141,23.67549213529918,1.8521828520966963e-06,3.4485678732805065e-06
ENSG00000103343,0.17927697534818302,3.4427810155411214,9.582993401315932,0.002150990080659797,0.003091572906860688
ENSG00000103351,-0.1873610060793363,4.5214002793477395,6.1782820388300435,0.01348190686710118,0.017889453342884255
ENSG00000103353,0.41485737586709476,6.481331049676254,32.29612507246125,3.155600692696534e-08,6.690088135230442e-08
ENSG00000103355,5.4622175399940645,1.1511714364346057,235.25509334399956,2.0440940129831257e-43,8.132449776334354e-42
ENSG00000103356,0.34544130078674357,5.424794500293033,25.57738060478816,7.445817632503387e-07,1.4255077701462152e-06
ENSG00000103363,1.1390593893220842,7.052600708534827,94.99599793467819,1.168808928749392e-19,5.77425578829191e-19
ENSG00000103365,0.02697653009822605,6.953028267685079,0.20428455500784146,0.6516138386074211,0.6820716059180568
ENSG00000103381,0.5357350425585775,5.20137507327568,24.925633222485658,1.0166981888796108e-06,1.9314476718337744e-06
ENSG00000103404,-0.1765931150316781,4.861474954786446,4.226630481207364,0.04066676015969902,0.05122105268935821
ENSG00000103415,0.8722796816180107,5.673552871094715,148.89085267820644,4.858804373325264e-28,4.64018299166543e-27
ENSG00000103423,0.780645138182806,6.1449780578193955,130.27319913837346,2.8707664411715463e-25,2.1593106067363936e-24
ENSG00000103429,0.3299359356883379,6.198783277957642,44.92518096618826,1.0263506194355612e-10,2.6402160177225967e-10
ENSG00000103449,-0.28330666523901404,1.118880668422178,2.0081007832433397,0.15751378203450928,0.18390048765380176
ENSG00000103460,0.2623511154823815,4.430110462164772,0.9253957050925793,0.33684399416651345,0.3730320312063746
ENSG00000103479,-0.9004964200208831,6.264883199172917,96.23826451383778,7.252441362269689e-20,3.6337995989571516e-19
ENSG00000103485,1.8120412883591883,4.856503042321498,88.33965027080131,1.529610399936523e-18,7.029290948246017e-18
ENSG00000103489,-0.42398347220558696,5.034027283991314,7.786295893485573,0.005604649592045147,0.007744704605501937
ENSG00000103490,1.2164849391579706,4.615188845022401,51.25941610483487,6.3701075489534004e-12,1.7820861917695936e-11
ENSG00000103494,0.41165291602052534,3.7816773515499715,27.291604972175534,3.2967063576440694e-07,6.486228133584433e-07
ENSG00000103495,1.035976737753991,3.9326088751400956,157.1533017604174,3.1298758694922885e-29,3.3009333831718164e-28
ENSG00000103496,0.5106819629244518,5.397244342035823,39.070568774507386,1.414642840397373e-09,3.3306983722727876e-09
ENSG00000103502,0.11193612801812115,6.530218782666893,2.642725206515363,0.10508380025733424,0.12560483130988834
ENSG00000103507,0.36154085978158196,5.858956077625252,29.471442513413354,1.1794077330021506e-07,2.4013224302490436e-07
ENSG00000103510,-0.03042436556391434,5.398080391920272,0.2102368676263485,0.6469165895752778,0.6779137698087939
ENSG00000103512,0.9170022877180704,5.811784180866641,147.19465002941757,8.592054504626253e-28,8.013108587631238e-27
ENSG00000103522,3.487395244634724,2.207888676447941,264.71356376979355,5.834104577546231e-43,2.2173154775515647e-41
ENSG00000103528,-0.02987397989079574,3.395365860245142,0.02592277508179569,0.8721984846339284,0.8863235402516073
ENSG00000103534,0.6216596649693679,5.056489542163057,4.193215451185669,0.04146430206732849,0.052190769933889984
ENSG00000103540,-0.13100511277848054,5.200324283153885,2.5576052451549143,0.11082619661791558,0.1320634113279635
ENSG00000103544,-0.11982094953566283,5.995888233395086,3.140983634281102,0.07737117137767592,0.09419646680064862
ENSG00000103546,0.7990436189740698,0.7354183265622657,8.454280706013675,0.003913916544266231,0.005483764833001218
ENSG00000103549,0.41072702331866195,6.149040685430296,20.981070958945256,6.8295030351233124e-06,1.216005306168071e-05
ENSG00000103550,1.0642956309025708,4.448911964829908,214.3989691250886,6.203457276086532e-37,1.407748150552695e-35
ENSG00000103569,2.056554263970741,2.1360819766767145,55.17362917053855,1.1827893984624783e-12,3.4934416303664322e-12
ENSG00000103591,0.3848900449659576,6.155834847596499,29.399129492053362,1.2201326425418196e-07,2.482077924596332e-07
ENSG00000103599,-0.6625147079620496,1.6259011370227283,33.23588767643903,2.0484120656414216e-08,4.4072324491346154e-08
ENSG00000103642,0.44386282517077336,4.4110642913614475,28.343969236634226,2.0046230862170354e-07,4.005604519039575e-07
ENSG00000103647,-2.3096196961676183,3.021219808226426,219.70685247312906,1.3745615627930672e-37,3.3165066661506534e-36
ENSG00000103653,1.2708353890348423,6.1141211263269115,274.833597019778,3.577952538984682e-44,1.5451301276322073e-42
ENSG00000103657,-0.8929338647285492,6.678587232785703,78.99059162449934,6.116094927025247e-17,2.4824149997926e-16
ENSG00000103671,0.1353723362271788,4.917261703245167,5.324785403400547,0.021710434540778173,0.02814304440055536
ENSG00000103707,0.013301292689677266,3.39349177386943,0.04273468275693871,0.8363671443450346,0.8532970990892514
ENSG00000103710,-0.3486672379311939,3.8503916448263946,5.372115081822559,0.021139974614984708,0.0274339916250676
ENSG00000103723,0.2868779389802379,2.489078164638379,1.8015683293311981,0.1805482120204599,0.20881191344449404
ENSG00000103742,-0.5367563571436311,2.405542004708337,11.593012590093855,0.0007530906836936778,0.0011291831203903522
ENSG00000103769,0.010318413339076061,7.6935257674972855,0.020953391821976582,0.8850040149605914,0.8975872063742294
ENSG00000103811,0.7781026384219578,7.066960179051454,52.250182406126704,4.141485454568349e-12,1.174782107326662e-11
ENSG00000103852,-0.5559277838183065,4.268308652254833,31.07717357405152,5.5643633554775615e-08,1.1580192585873669e-07
ENSG00000103855,1.2015121196943896,6.904922704816451,215.36406796116438,4.674777758968072e-37,1.0725603596925642e-35
ENSG00000103876,-0.9409155122638704,6.182958807006896,39.81097420746085,1.0127543516179986e-09,2.413341865796477e-09
ENSG00000103888,3.6643999195528028,4.275103599251439,243.96720573546017,1.4643310478909189e-40,4.5559943867740915e-39
ENSG00000103932,0.04014515451182929,4.9885045641388075,0.4790933720993402,0.48937315024487515,0.5259678432250212
ENSG00000103942,-0.48760875457848285,5.397033514237069,10.403784487095251,0.001397727108044672,0.0020431597243063884
ENSG00000103966,-0.14488930308687478,6.06235115668631,5.149494077170923,0.023969017669757675,0.0309357165520982
ENSG00000103978,-0.1502768811907717,6.7415085167569435,4.011965409869795,0.04608543118118992,0.05768351233399052
ENSG00000103994,-1.822062870829666,7.1326015018577476,188.86411752709773,1.3085421664846683e-33,2.1039062743849366e-32
ENSG00000103995,0.37292377294453494,2.699157135889202,17.278653608042084,4.226432263255989e-05,7.038031604828902e-05
ENSG00000104043,-0.580989550239466,2.9184585082453083,11.791825200082233,0.0006795334303471857,0.001022499043539231
ENSG00000104044,1.6825441653795123,0.7380935694491932,43.20295887610721,2.005367863945021e-10,5.03739571304513e-10
ENSG00000104047,-0.7519547495183119,4.650283702266592,144.1722026903108,2.386412305453581e-27,2.134075738865448e-26
ENSG00000104055,0.8894368452435746,1.5479264977529983,10.75956663522614,0.0011614165314380203,0.0017116431054034948
ENSG00000104059,1.6747034735965785,0.42464168512632994,39.20556385158329,1.3434539456827165e-09,3.1678745687668495e-09
ENSG00000104064,0.5212402974190867,4.586622825304573,91.86436463678324,3.887172852049115e-19,1.8504644898285745e-18
ENSG00000104067,-0.6803095406673343,6.7927151772674605,68.5982307300983,4.15393899197508e-15,1.4663867323190865e-14
ENSG00000104081,1.475805287768302,4.747001424597438,185.970399848857,3.173928096768107e-33,4.833003377969612e-32
ENSG00000104093,0.24613416725702583,4.55859300792341,4.927041126490312,0.027193421458509663,0.03487345091918745
ENSG00000104112,-0.7212243906490289,-0.03193739453352368,4.677482699628602,0.031363358224448155,0.039930784737451895
ENSG00000104129,-0.010842038768231328,3.738509544426716,0.013214753064808439,0.9085580125481365,0.9182318817769758
ENSG00000104131,0.23420930640007856,6.299493622769882,15.70077736474848,9.294335845243308e-05,0.00015017697506100762
ENSG00000104133,-0.6762497842313959,6.417126370896791,62.83459549274463,4.5568648792854894e-14,1.497781971836164e-13
ENSG00000104140,0.9421211436892377,5.123433897674453,23.409336847434254,2.1058624920634185e-06,3.906500271735502e-06
ENSG00000104142,0.18486768367347878,5.25283490043035,9.559133128950489,0.002178143433020084,0.0031296376251761606
ENSG00000104147,2.643606864962886,-0.020117222456987202,376.9578207498191,5.340465377556023e-55,5.979722281132938e-53
ENSG00000104154,-0.38151682727187347,3.6244318810727107,17.47335637726276,3.83587547347685e-05,6.410495618781268e-05
ENSG00000104164,-0.3056179328014415,5.895353103536643,28.45618570281566,1.9013035453144595e-07,3.806067336884175e-07
ENSG00000104177,0.3073733343118716,4.351715650553106,7.094737886989084,0.008152332432174189,0.011072889093428136
ENSG00000104205,-0.2198264666357661,4.6108815753584,1.9930415054833575,0.1590687958308571,0.1855769536586721
ENSG00000104213,-1.2764194193999845,5.136097017852178,75.00296595944403,3.045473212865749e-16,1.1729619692559555e-15
ENSG00000104218,0.2567017341179861,4.60699871597467,8.3157600018083,0.004217035670227875,0.00588816830925859
ENSG00000104219,-1.1595546581862555,4.584050157646574,59.984049335724116,1.5147177551428856e-13,4.798188599596276e-13
ENSG00000104221,0.3954171703725969,3.282179560175417,7.98344096034079,0.005040316314633405,0.006989163868545052
ENSG00000104228,-0.23901481477602105,4.3855132725147365,13.695209920606372,0.0002561011410455989,0.00039950239729804406
ENSG00000104231,0.09083911752912391,5.359012635887754,1.230158178256937,0.26827206658798963,0.3019756424951131
ENSG00000104237,-1.4652689112082122,0.9104001664792797,31.00660444075625,5.769696016573023e-08,1.19915022578525e-07
ENSG00000104267,0.15705216794632804,5.702764482851081,0.3647783554000055,0.5463248413812483,0.580901183270099
ENSG00000104290,0.013810565790319976,4.404425876123204,0.009815665689103276,0.921146239447973,0.9299489003043757
ENSG00000104299,0.2885489154796518,4.426441076957191,18.03066634451731,2.909398170196305e-05,4.9184374274026494e-05
ENSG00000104312,1.7039204569481328,5.140189590365138,331.3394857375415,2.8283401361768426e-50,2.1675054182938845e-48
ENSG00000104313,-0.3200951083503809,0.9113044897821515,1.1138893120783517,0.2921003817791057,0.32679101584824083
ENSG00000104320,0.49787530101148214,6.749108172892582,36.08051810587033,5.516414032048483e-09,1.2450383341614314e-08
ENSG00000104321,2.682097315053259,1.7325815943476592,60.255828896200256,1.260399754675978e-13,4.0068369623743815e-13
ENSG00000104324,-0.2214879183827124,5.861474032556239,3.9606076277384625,0.04749227447736298,0.059354233421481786
ENSG00000104325,0.3085707488469258,6.356765346225643,9.486898565891668,0.0022627990484050254,0.0032450402182779025
ENSG00000104331,0.10802231156695215,7.440716507426719,1.3851365933758695,0.24016891520823344,0.2724741260453074
ENSG00000104332,-1.2805148249642273,9.033268400467279,23.067192717563366,2.483574567693563e-06,4.57720883513719e-06
ENSG00000104341,1.6789989455346037,7.835993612298299,119.06629692967276,1.541551708237785e-23,1.0089420858361337e-22
ENSG00000104343,0.2880346515325134,5.458343126730985,13.670719903835103,0.00025931198140978056,0.00040434245666957024
ENSG00000104356,1.859103863743241,3.9225671476260446,297.3514423897714,1.1398310835407528e-46,6.314234208916089e-45
ENSG00000104361,0.12243984664221329,5.429519094959685,1.1735094965420338,0.27955884282425114,0.3137549247926698
ENSG00000104365,-0.22690356287501143,6.2887602808076855,6.789536645463664,0.009630662410488279,0.012991181388956883
ENSG00000104368,-2.00365618911584,7.156637927110493,140.79934773053947,7.554531906002458e-27,6.488846674797426e-26
ENSG00000104369,0.1536204863318526,3.5681423713569496,0.37784756152811594,0.5392276770900086,0.5741383859415824
ENSG00000104375,0.5683286549069316,5.414601337975041,46.02778099181691,6.298797130069953e-11,1.647059257938443e-10
ENSG00000104381,-0.41757432907396963,4.336102350652131,8.017669727145877,0.004948391962740189,0.006866788965586552
ENSG00000104388,0.5311150177183825,7.661572717756467,50.308784508055325,9.622410721567299e-12,2.6534354532161468e-11
ENSG00000104408,0.15857285092757933,8.689039874169884,3.863997829930065,0.05026252678873633,0.06262220147535744
ENSG00000104412,0.49195842517923327,5.694796981604222,43.002968808563196,2.414589403469059e-10,6.026482548781091e-10
ENSG00000104413,1.9337341022314343,7.2799252121861855,165.0936074495431,2.3513304211210265e-30,2.7792368865070845e-29
ENSG00000104415,3.308496876144163,4.495986391621174,311.6474637003238,3.401512007323838e-48,2.1932714836189118e-46
ENSG00000104419,1.0837992381703296,8.593704240610133,38.96152033700389,1.4870002882836393e-09,3.4935819060957115e-09
ENSG00000104427,-0.6851940777418143,3.6834060565779763,27.922652277804527,2.4461679922927934e-07,4.858300083683796e-07
ENSG00000104432,-0.11004779557628394,0.6918448224526791,0.5714669276047173,0.45027936256908163,0.48742467295816005
ENSG00000104435,0.03572504177258111,1.1466723548949476,0.0256650464337268,0.8728303863133493,0.8868692818384675
ENSG00000104442,0.7369335446728162,5.819211417289612,86.71794493235167,2.8742455513720267e-18,1.2956971447711072e-17
ENSG00000104447,0.7345923398018327,8.760724511747728,24.023770134403616,1.5669218203693906e-06,2.933801053277985e-06
ENSG00000104450,1.141581766878698,3.9942308421812887,96.64001524610097,6.232449823093005e-20,3.1336536499600993e-19
ENSG00000104472,1.0143181234825764,5.39817049296784,124.35267817849336,2.3188060901320792e-24,1.6257725939025027e-23
ENSG00000104490,-0.7829883435885349,5.760817233423832,21.218810955850536,6.083637851984074e-06,1.0873441425563966e-05
ENSG00000104497,0.23809971383620684,4.027551681145363,6.234622102106735,0.013068300374568114,0.017365274922118333
ENSG00000104517,0.12923380795405157,7.537758336185395,1.6196764121828353,0.2041306741684484,0.23424605561680376
ENSG00000104518,0.8407653277551915,6.12360684682394,47.29220526598733,3.608859023512207e-11,9.593695604301217e-11
ENSG00000104522,2.076449150142796,6.777319298833651,300.555929167994,5.123916955805581e-47,2.9848013444426346e-45
ENSG00000104524,1.8568259910330707,4.933032225765464,194.84128010360746,2.11356986447951e-34,3.629168310000216e-33
ENSG00000104529,0.433294303148384,6.294923362948613,22.60142911126831,3.1096659467155683e-06,5.683476056850201e-06
ENSG00000104549,2.567256301268502,6.55943872570089,263.0358680095647,8.108733410310418e-43,3.03250412078789e-41
ENSG00000104611,0.40005459163245943,4.401548390488084,10.156575419347334,0.001590899020183564,0.002314568818400248
ENSG00000104613,0.2703660472964493,5.856866771295618,12.109427265590435,0.0005767384939911997,0.0008741536110190032
ENSG00000104626,0.5931552816403064,4.409197893343871,52.83790914601564,3.210320674489118e-12,9.201377420642554e-12
ENSG00000104635,0.3130728718204506,6.325345721324257,8.196146288952855,0.004496229098554804,0.0062653690970919055
ENSG00000104643,-0.6044278872189089,4.193298967864091,55.67593871925768,9.466050473489323e-13,2.815423537518321e-12
ENSG00000104660,0.18238636208349007,5.67393937895655,7.592884585803832,0.006221360211430866,0.008552026361357478
ENSG00000104671,-0.33287970194505806,4.096845796801107,19.11730160432517,1.701580500097518e-05,2.9359898475072253e-05
ENSG00000104679,-0.023838487321781322,4.893659707087859,0.08027009790235554,0.7771287698343424,0.7999741738030481
ENSG00000104687,0.9811509741625325,6.193391528872794,78.08577021715362,8.798161871974529e-17,3.526620125274421e-16
ENSG00000104689,0.4105994006090823,3.5491043632532,16.035346162268315,7.859362352961741e-05,0.00012768220385580504
ENSG00000104691,-0.1616924512983182,3.2784577510066693,2.8704738504523255,0.09126548564872054,0.10993836991209337
ENSG00000104695,-0.4043639437188253,6.449164319549296,36.119480577949005,5.418938996807309e-09,1.2233338198877203e-08
ENSG00000104714,-0.032916313435044954,3.8883264895982537,0.1827077301710451,0.6693657881588374,0.6993613942438454
